Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,11198674674.3816,13518403446.9566,12267392146.5888,..
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.63308756037956,-6.20400702381122,-3.54413030584155,..
"Congo, Rep.",COG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2520.6183640463,2303.98260129749,2166.09410080018,..
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2191.22043789319,2577.70170504152,2279.96913053355,..
"Congo, Rep.",COG,Trade (% of GDP),NE.TRD.GNFS.ZS,112.176321671401,121.38218231551,122.249429573154,..
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,58481858042.5721,60553901420.085,61801385049.0716,..
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.86019845392708,2.6603752941224,2.08379484344117,..
Costa Rica,CRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,9775.85087831526,9936.58452751182,10046.9400015886,..
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,11814.6265687665,12112.1344206452,12243.8114267607,..
Costa Rica,CRI,Trade (% of GDP),NE.TRD.GNFS.ZS,65.8144121143357,66.6946767479289,66.0225000884947,..
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,51588158717.5348,58011466450.8643,58539424929.7248,..
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.35963808821695,6.89028431967284,6.23170951305083,..
Cote d'Ivoire,CIV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1600.76525651687,1667.94270502825,1727.28368913368,..
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2111.02707557541,2314.05068144953,2276.33327906444,..
Cote d'Ivoire,CIV,Trade (% of GDP),NE.TRD.GNFS.ZS,48.5407783205547,46.0674863772771,46.4009144551692,..
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,55481644098.0495,61375222347.0256,60752588976.3175,..
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.43921735228665,2.80760970078776,2.85892596800696,..
Croatia,HRV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,15396.801079964,15971.1476683104,16509.9119244784,..
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,13451.6249479152,15014.0850191716,14936.100547343,..
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,99.1495932321043,101.248016262668,104.170991548139,..
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,96851000000,100023000000,..,..
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.80905439941586,2.24848039303581,..,..
Cuba,CUB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6666.33172826664,6816.89680904415,..,..
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,8541.2106734664,8821.81889125004,..,..
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,26.2175919711722,27.0947682033132,..,..
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,3116610111.73184,3127908044.69274,3101787709.49721,..
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.73976542028957,-2.16613107776222,-3.40000000000001,..
Curacao,CUW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,19457.5315232205,19573.892645136,19689.13982339,..
Curacao,CUW,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,22729184365.1152,25309818138.8758,24948935408.0376,..
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.15477714593604,5.24074782806838,3.07503434303197,..
Cyprus,CYP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,30650.244788011,31506.9235229004,32093.0265789587,..
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,26338.6943443136,28689.7067225792,27858.3709958327,..
Cyprus,CYP,Trade (% of GDP),NE.TRD.GNFS.ZS,147.378065091262,148.912872566401,144.81611247225,..
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,218628940951.675,248908731817.502,250680504529.647,..
Czech Republic,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.16872430413071,3.1813140503092,2.33530928255712,..
Czech Republic,CZE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23144.4087233262,23800.9748558483,24265.9892032481,..
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,20636.199952435,23415.8436273041,23494.5962002944,..
Czech Republic,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,150.532652492994,148.003370824325,142.756165428235,..
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,332121063806.391,356879499797.896,350104327658.675,..
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.82173634129026,2.17564638865319,2.8495144411967,..
Denmark,DNK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,63215.9980672126,64271.8782657946,65820.2381026777,..
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,57610.0981801136,61598.5367043936,60170.3426365069,..
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,102.979389908635,106.709145333848,109.29243155125,..
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2751461055.59307,3012820409.63313,3324634256.13324,..
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.40309984307834,8.40766266610518,7.77049725726383,..
Djibouti,DJI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2914.38385631251,3141.88921873893,3414.92486968779,..
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,304.328726225406,288.216697848041,..,..
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,519837037.037037,551074074.074074,582403703.703704,..
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.79942797028076,2.29808022998439,3.55674324382569,..
Dominica,DMA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6561.40740744775,6696.54374244663,6917.04972859397,..
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,7274.72133332919,7693.87887014414,8110.56851191655,..
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,104.475355524523,108.133960615633,108.718185807223,..
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,79997975622.7604,85555378043.7999,88941299734.2073,..
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.66670467622792,6.98252758438238,5.05216802271153,..
Dominican Republic,DOM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7273.35376492085,7697.72192275037,8002.44167801726,..
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,7609.33879952227,8050.63044036673,8282.11635935324,..
Dominican Republic,DOM,Trade (% of GDP),NE.TRD.GNFS.ZS,50.2250854244367,52.0559663850788,51.0111449198007,..
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,104295862000,107562008000,107435665000,..
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.36838652633651,1.28929193290502,0.0537188288209904,..
Ecuador,ECU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5205.76302016858,5180.59899766355,5097.06864233147,..
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,6213.50127649921,6295.93539868079,6183.82382482173,..
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,42.4217213910174,46.3621309486896,46.7399136031782,..
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,235733695652.174,249712999437.254,303092255125.285,..
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.18122100091018,5.31412103746398,5.55768388791593,..
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2818.54737057288,2908.58392993864,3010.15292002424,..
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2444.29031115094,2537.1253654904,3019.20582861756,..
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,45.1268011527377,48.2782710596295,43.2651297371437,..
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,24979200000,26117400000,27022640000,..
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.24994225188968,2.43096049921077,2.38236290798393,..
El Salvador,SLV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3441.31327806984,3507.06085904127,3572.35758624304,..
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,3910.25719295906,4067.65944881154,4187.2500311069,..
El Salvador,SLV,Trade (% of GDP),NE.TRD.GNFS.ZS,74.30466147835,77.1750633677165,77.1788766752619,..
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,12200914929.5961,13278488567.3058,11026774945.3415,..
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.66750295652729,-6.3563391129224,-5.57630845388924,..
Equatorial Guinea,GNQ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11225.3725336737,10134.6283006732,9237.7161862392,..
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,9667.91225173046,10144.1958108456,8131.92388810912,..
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,102.428258251803,104.514601741715,107.381315031531,..
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
Eritrea,ERI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..
Eritrea,ERI,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,26951648828.5789,30631142226.8533,31471100656.2431,..
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.49915471010711,4.35546476501582,4.99644378512059,..
Estonia,EST,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,19167.5211384405,19932.8607464487,20856.0184631849,..
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,20458.4607286705,23170.7073775514,23723.306112848,..
Estonia,EST,Trade (% of GDP),NE.TRD.GNFS.ZS,147.320392519864,145.65648945196,141.806026645834,..
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,4402972999.53486,4665424249.06156,4471598726.6436,..
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.0265702359378,2.37160969391897,2.24391952452849,..
Eswatini,SWZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4698.9519038769,4761.96662672648,4818.19216532272,..
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3914.61325245175,4106.1971526456,3894.67980685427,..
Eswatini,SWZ,Trade (% of GDP),NE.TRD.GNFS.ZS,87.7982926483672,84.7688101350395,89.0922606880238,..
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,81770791970.982,84269348327.3454,95912590628.1412,..
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.56418964295607,6.81614779681703,8.3640856990789,..
Ethiopia,ETH,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,548.41948050565,570.651825161013,602.634069309359,..
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,768.522307579386,771.523813864476,855.760862280838,..
Ethiopia,ETH,Trade (% of GDP),NE.TRD.GNFS.ZS,31.1036313022906,31.199374943469,28.8153010070423,..
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2905102303.5333,3116887847.21122,..,..
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
Faroe Islands,FRO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,60108.4666887359,64269.7042541028,..,..
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,105.759536234302,101.874818996134,..,..
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,5353404418.66413,5581393120.62853,5496250694.31587,..
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.35363107429259,3.8126372191541,-0.445334699771735,..
Fiji,FJI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4650.30173043457,4794.68402607933,4738.6292897774,..
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,6101.03083866498,6317.4878527697,6175.88872032104,..
Fiji,FJI,Trade (% of GDP),NE.TRD.GNFS.ZS,96.9285758723623,103.436732872127,..,..
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,255232257243.53,275946554578.823,269296310180.392,..
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.27017227416624,1.51758861140196,1.1455357025294,..
Finland,FIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,48213.3827348358,48880.18533577,49397.2348587123,..
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,46336.6632530127,50030.8773106501,48782.7884755091,..
Finland,FIN,Trade (% of GDP),NE.TRD.GNFS.ZS,75.1753838527351,78.1078814023555,80.0412377990988,..
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2595151045197.65,2787863958885.49,2715518274227.45,..
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.29141999417021,1.79286392711333,1.50859403033795,..
France,FRA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,43015.2106423116,43720.0263429305,44317.3923051173,..
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,38812.1610341682,41631.0907389044,40493.9285720456,..
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,62.9618472934066,64.4791960984239,64.5227290341624,..
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
French Polynesia,PYF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..
French Polynesia,PYF,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,14929488770.7315,16862282413.8778,16874450215.1351,..
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.472642030911146,0.842950945596527,3.94494620364154,..
Gabon,GAB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,9212.31972704417,9051.28130144379,9177.51660272077,..
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,7230.39639268426,7956.62781558686,7767.01340440788,..
Gabon,GAB,Trade (% of GDP),NE.TRD.GNFS.ZS,75.0687404456638,72.0488818477495,72.2497973586532,..
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1504909753.28746,1670670668.5939,1826073739.82522,..
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.8226112492757,7.23489033258579,6.05676574421921,..
"Gambia, The",GMB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,760.124705650582,791.450044695264,815.215545192783,..
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,679.756913965828,732.717513775219,777.811932084008,..
"Gambia, The",GMB,Trade (% of GDP),NE.TRD.GNFS.ZS,53.3190552786319,63.1096341426273,55.5386924434596,..
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,16242916915.7203,17599700090.762,17477255545.6705,..
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.84260322496586,4.86993477619603,4.98235045944931,..
Georgia,GEO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4512.76109468254,4734.37739334704,4978.49949788261,..
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,4357.00093554628,4722.78778321766,4697.7045759469,..
Georgia,GEO,Trade (% of GDP),NE.TRD.GNFS.ZS,104.040076935155,111.755539312188,118.646804645511,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3682602479929.42,3963767526250.98,3861123558039.21,..
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.60197600462604,1.26799523225071,0.555450887945668,..
Germany,DEU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,46862.0419736415,47313.845816417,47446.7298463769,..
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,44552.8193719078,47810.5076706348,46445.2491012508,..
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,87.4116986619057,88.5963872113359,87.9891274408895,..
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,58998132329.6173,65556464048.1539,66983634223.943,..
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.14344654879852,6.26348073195742,6.47839480535899,..
Ghana,GHA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1739.46749204249,1808.32722017919,1884.28485989233,..
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2025.93242386751,2202.31216442504,2202.11556738065,..
Ghana,GHA,Trade (% of GDP),NE.TRD.GNFS.ZS,73.6482046044069,71.6781524250918,71.378190816446,..
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
Gibraltar,GIB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..
Gibraltar,GIB,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,203588424740.3,218138367208.799,209852761132.839,..
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.50509939592598,1.93437065932918,1.87087000443557,..
Greece,GRC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23052.9862132037,23546.6394661725,24024.2340007051,..
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,18930.2186276597,20324.3049917812,19582.5359794936,..
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,67.0005550789866,72.5197001864622,74.3844668935414,..
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2826651925.66902,3051626389.63671,..,..
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.468546637744055,3.21802733064499,..,..
Greenland,GRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,47647.6498925073,49311.7670601587,..,..
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,50321.3687543442,54470.9563864255,..,..
Greenland,GRL,Trade (% of GDP),NE.TRD.GNFS.ZS,84.8741701984023,85.8493601386626,..,..
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1125685185.18519,1168696296.2963,1210603703.7037,..
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.44274028787592,4.14115283820682,1.9142866405161,..
Grenada,GRD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8775.89864433273,9091.76153084554,9220.3861385417,..
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,10152.8328118872,10485.9071571796,10808.6721222084,..
Grenada,GRD,Trade (% of GDP),NE.TRD.GNFS.ZS,106.042410383799,111.773803034721,110.199074229876,..
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,5851000000,5920000000,..,..
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.249807840122983,-0.268353459842814,..,..
Guam,GUM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,31847.6496791422,31477.266910582,..,..
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,35615.8046274371,35712.5621350321,..,..
Guam,GUM,Trade (% of GDP),NE.TRD.GNFS.ZS,71.013501965476,73.3614864864865,..,..
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,71612352644.9734,73118147941.2704,76710355347.0968,..
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.02343025000842,3.21490625017888,3.84490206694998,..
Guatemala,GTM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3286.74128251609,3338.54745773772,3413.23401299435,..
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,4451.45098144235,4472.89237082577,4619.98525821971,..
Guatemala,GTM,Trade (% of GDP),NE.TRD.GNFS.ZS,46.1238216908559,47.1588421715465,45.8655965413655,..
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,10324668266.5921,10907214993.5687,12296665331.192,..
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.2999072221352,6.1997746873985,5.599999999926,..
Guinea,GIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,869.018973228085,897.116199584169,920.878243870497,..
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,855.573639877367,878.599613250501,962.839908587778,..
Guinea,GIN,Trade (% of GDP),NE.TRD.GNFS.ZS,101.251633768429,90.6283609158764,76.2009550336815,..
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1350177127.5523,1458868241.85588,1339449165.48759,..
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.91917662586047,3.79999999834297,4.60009404540054,..
Guinea-Bissau,GNB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,615.038850552038,622.686699691974,635.525710129137,..
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,738.549944890782,778.349910210043,697.294926856786,..
Guinea-Bissau,GNB,Trade (% of GDP),NE.TRD.GNFS.ZS,60.8470169188269,57.7908624560153,57.0085558449435,..
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,4748174334.14044,4787635821.28928,5173759527.57794,..
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.73449465936282,4.44098072535355,5.3528307896936,..
Guyana,GUY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5604.56486285706,5825.03691769949,6107.3474195403,..
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,6124.92996724861,6145.8424106799,6609.58642503371,..
Guyana,GUY,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,14213814582.7938,15965670198.4548,14332163266.3977,..
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.286127252106,1.66782666363679,-1.68198512950129,..
Haiti,HTI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1277.37440451891,1282.23862032506,1245.01249625003,..
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,1294.23974604323,1435.35175551073,1272.4909246734,..
Haiti,HTI,Trade (% of GDP),NE.TRD.GNFS.ZS,43.9424064026446,46.3779945985584,47.3545792912647,..
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,23136232229.6069,24024189735.8876,25095395475.0393,..
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.84291391050387,3.69672956910365,2.65276116021215,..
Honduras,HND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2176.29516512704,2219.43646867526,2241.23866547752,..
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2453.72789597457,2505.7767518956,2574.91219067443,..
Honduras,HND,Trade (% of GDP),NE.TRD.GNFS.ZS,102.298625513661,102.558376854398,96.6133512614005,..
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,341244161576.759,361696880780.762,365711532816.907,..
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.79103433501118,2.8474613899544,-1.24948812430758,..
"Hong Kong SAR, China",HKG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,37929.4268377564,38698.9895247535,37928.3533295197,..
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,46165.8565115953,48543.4009905733,48713.4737481561,..
"Hong Kong SAR, China",HKG,Trade (% of GDP),NE.TRD.GNFS.ZS,376.827829301823,376.928400186092,353.225535728182,..
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,142961605733.026,160418835850.907,163469042867.956,..
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.31678098650497,5.40529410393094,4.57819046064414,..
Hungary,HUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,15912.0146344436,16793.3841512184,17572.310646757,..
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,14605.8543453283,16410.1872639683,16731.8215139051,..
Hungary,HUN,Trade (% of GDP),NE.TRD.GNFS.ZS,165.195179213237,163.382021854733,161.257730157012,..
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,24488176540.5908,25737594324.022,24188038473.5438,..
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.54598290279273,3.81442300431327,1.91867686670734,..
Iceland,ISL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,51045.9400468343,51592.6546100899,51332.1412452913,..
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,71310.9392562342,72968.7042280499,66944.8330769825,..
Iceland,ISL,Trade (% of GDP),NE.TRD.GNFS.ZS,88.069447110199,92.0167884261274,85.9166662208067,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2652754685834.59,2713165057513.35,2868929415617.02,..
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.04382085537057,6.11958684136602,4.18072762475113,..
India,IND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1986.63290974892,2086.45075048648,2151.72603537868,..
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1981.6510498992,2005.86300452403,2099.59904810855,..
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,40.7228112797364,43.4049694956895,39.5500608168754,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1015618742565.81,1042240309412.58,1119190780752.8,..
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.06978590134916,5.16970560898147,5.02471402216969,..
Indonesia,IDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4120.52187883992,4284.68582525458,4450.72450013922,..
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3837.65173121117,3893.84642475571,4135.56926281554,..
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,39.3554970704606,43.0019440936794,37.3033978584678,..
